mrid,name,n_windings,container,end1_node,end1_name,end1_kv,end1_r,end1_x,end1_rated_s,end2_node,end2_name,end2_kv,end2_r,end2_x,end2_rated_s,end3_node,end3_name,end3_kv,end3_r,end3_x,end3_rated_s
6ad41235-531b-4113-b0e4-8c3c5a0c8ecd,66/11kV 2WT CRIC6_MAIN1-CRIC5_1T0,2,41ee28cf-9b8b-4493-944a-58258dcf02b9,d253b3ef-f878-4927-9081-b6ff92874aa4,CRIC6_MAIN1,66.0,2.36966,43.2046,100.0,9cebf968-6640-426b-abe9-2a9bbb7550cf,CRIC5_1T0,11.0,0.0,0.0,100.0,,,,,,
7719f64b-37bb-4f45-87c4-3f8cde68d670,66/11kV 2WT CRIC6_MAIN2-CRIC5_2T0,2,41ee28cf-9b8b-4493-944a-58258dcf02b9,dd353add-3884-42a9-8e34-4330649cc331,CRIC6_MAIN2,66.0,2.8852,47.3053,100.0,7691b16e-974c-45cd-933d-f0430f114383,CRIC5_2T0,11.0,0.0,0.0,100.0,,,,,,
9396f15a-c7e0-4a71-9da5-88070560f96f,132/33kV 2WT CRUM1_113A-CRUM3_#1T0,2,7d6e1b04-82b8-411a-a17a-4c072bf9caa8,6ca97e05-b422-4a6f-8d1a-e42e3823ea76,CRUM1_113A,132.0,1.01059,39.8835,100.0,1c9be21d-497e-4d06-a695-a1be4071c72d,CRUM3_#1T0,33.0,0.0,0.0,100.0,,,,,,
9a846834-3a42-4f63-b03c-396be8a8b26e,132/11kV 2WT CRUM1_113B-CRUM5_GT1B,2,7d6e1b04-82b8-411a-a17a-4c072bf9caa8,84729be8-5f40-4d08-a84d-5af6e67fd87e,CRUM1_113B,132.0,4.11206,148.104,100.0,a0c3df0e-1a84-4b7d-97ea-669daa6ceffa,CRUM5_GT1B,11.0,0.0,0.0,100.0,,,,,,
58630dc6-ea0b-457d-af07-347affabc988,132/33kV 2WT CRUM1_213A-CRUM3_#2T0,2,7d6e1b04-82b8-411a-a17a-4c072bf9caa8,eaab7e09-a26c-4ba3-8d97-30ecfd2c7d20,CRUM1_213A,132.0,1.09771,43.3858,100.0,5ce17b26-1408-4d5f-90ae-fdaa9a07d814,CRUM3_#2T0,33.0,0.0,0.0,100.0,,,,,,
fe61c0be-ba22-4503-a9e0-2b0b8cdc757d,132/11kV 2WT CRUM1_213B-CRUM5_GT2B,2,7d6e1b04-82b8-411a-a17a-4c072bf9caa8,e1bf6271-875c-421e-b84e-2f43c42f1f65,CRUM1_213B,132.0,4.00752,149.271,100.0,1b2a1289-adeb-4a42-9ab3-6e47c0c551cd,CRUM5_GT2B,11.0,0.0,0.0,100.0,,,,,,
91a0f99e-ca27-4efa-97a3-14c41b64c580,33/11kV 2WT CRWY31-CRWY5_1T0,2,974dc002-8122-4521-bcc1-6c75aa57f126,1b7e7f99-1c0f-475e-ba45-8bdaa4b8cf89,CRWY31,33.0,0.710028,10.89,100.0,2d89c2fe-963f-46c9-8491-b9e8444552b7,CRWY5_1T0,11.0,0.0,0.0,100.0,,,,,,
1454b595-df61-4ac2-908a-1bf28c9a38e2,33/11kV 2WT CRWY32-CRWY5_2T0,2,974dc002-8122-4521-bcc1-6c75aa57f126,1f8083bb-b886-4cec-8a13-eb3e0b16585c,CRWY32,33.0,0.705672,10.7267,100.0,40fd6d4b-9406-47d9-99f7-4aaf8f7ca4f8,CRWY5_2T0,11.0,0.0,0.0,100.0,,,,,,
2e29ff50-d6bc-41b6-b274-06dfd9e74a5c,33/11kV 2WT CWFR3_#1H0-CWFR5_1T0,2,ca32218c-051e-42da-8fd8-9289e7a4b391,03b97046-bf1b-4c06-815b-24a2a05fd0a8,CWFR3_#1H0,33.0,0.834283,12.5017,100.0,4b034971-43b1-4f6d-8e03-1cc114487a57,CWFR5_1T0,11.0,0.0,0.0,100.0,,,,,,
82e9c590-4b1e-4268-8fb6-48b3abc4cb02,33/11kV 2WT CWFR3_#2H0-CWFR5_2T0,2,ca32218c-051e-42da-8fd8-9289e7a4b391,99933eab-7132-40ae-9c0d-9c725027f9da,CWFR3_#2H0,33.0,0.82862,12.4074,100.0,545e02ee-11d7-4587-adf5-38fb19cd7c32,CWFR5_2T0,11.0,0.0,0.0,100.0,,,,,,
f2916b7d-ad0d-42e1-b835-1b774c1bd08f,132/11kV 2WT CWMB1_#110-CWMB5_1T0,2,15b81e5a-df88-471b-b412-5990826883c6,3f0e78a3-9923-44de-ba14-b76231d1af29,CWMB1_#110,132.0,6.70824,142.877,100.0,366887ad-5c65-4fa9-b022-ac4e2995ef1a,CWMB5_1T0,11.0,0.0,0.0,100.0,,,,,,
e3e3db1b-126e-491d-be4b-0cc8537515b8,132/11kV 2WT CWMB1_#210-CWMB5_2T0,2,15b81e5a-df88-471b-b412-5990826883c6,ec130f7c-dc04-4bcb-a644-dcfc8989262e,CWMB1_#210,132.0,6.70824,142.877,100.0,9ef72c69-e2cd-4638-acaf-57f50e958f63,CWMB5_2T0,11.0,0.0,0.0,100.0,,,,,,
58af20fb-78dc-4b53-9822-d891ed5f32c0,33/11kV 2WT CWMF3_#1H0-CWMF5_1T0,2,63107cba-b207-4d39-806a-514b134f1afe,965796d8-de28-43c3-872b-2a6c9cec48a9,CWMF3_#1H0,33.0,0.829818,12.342,100.0,20e99175-e76d-4946-a23c-69c54c933faf,CWMF5_1T0,11.0,0.0,0.0,100.0,,,,,,
67ac546a-8ddf-4833-b84b-b4e7a1491999,33/11kV 2WT CWMF3_#2H0-CWMF5_2T0,2,63107cba-b207-4d39-806a-514b134f1afe,092b4926-8707-406a-86b8-adc9bdcdd8c5,CWMF3_#2H0,33.0,0.826224,11.9712,100.0,32f162bd-0c53-42f8-a0da-7661e1c2ddc4,CWMF5_2T0,11.0,0.0,0.0,100.0,,,,,,
75b2145e-5fe8-41c3-ab80-70b1a1bf1576,33/11kV 2WT CYNC3_#1H0-CYNC5_1T0,2,04affdfa-e13c-49e1-93ce-72ec3eb511c1,ea5f1c69-e531-432e-8a66-05bc7b9d5f92,CYNC3_#1H0,33.0,0.290001,8.44127,100.0,9c328977-4b4b-4a58-80a6-b366dbe3b193,CYNC5_1T0,11.0,0.0,0.0,100.0,,,,,,
c1d1d08e-58e1-4672-aff4-a80ac97c9b5b,33/11kV 2WT CYNC3_#2H0-CYNC5_2T0,2,04affdfa-e13c-49e1-93ce-72ec3eb511c1,e931c149-37b4-4e5e-89f1-1894aabbc12e,CYNC3_#2H0,33.0,0.287605,8.40871,100.0,f4f9fae0-2caa-41c7-9d20-042ff1c616a6,CYNC5_2T0,11.0,0.0,0.0,100.0,,,,,,
638a96fd-0033-42ef-9bcf-1dd39b233dd9,132/33kV 2WT DOWL1_#110-DOWL3_#1T0,2,f1dc1650-7f0c-453c-bfac-7f830d0954e9,62921c22-07b9-4dca-beb8-98b0fd880a66,DOWL1_#110,132.0,1.56293,48.8011,100.0,32c14ddc-6da9-44fa-b2fc-242d30347156,DOWL3_#1T0,33.0,0.0,0.0,100.0,,,,,,
c1668ef2-3800-4f18-955c-436776b06c0c,132/33kV 2WT DOWL1_#210-DOWL3_#2T0,2,f1dc1650-7f0c-453c-bfac-7f830d0954e9,4d6ac2e7-0886-4556-bf05-1819b94f3541,DOWL1_#210,132.0,2.03861,48.4039,100.0,1ae92544-6f07-410d-8eab-4319747ba628,DOWL3_#2T0,33.0,0.0,0.0,100.0,,,,,,
1391e477-485a-475f-ad36-82e408817f79,132/33kV 2WT EAST1_#110-EAST3_#1T0,2,a75eb2ca-f50e-4a2f-954b-49bce41747ee,234e6434-f1b8-4d95-9495-9f735363cf85,EAST1_#110,132.0,0.897336,43.3579,100.0,a020356c-7bae-4a91-8165-7bb21a1cbc32,EAST3_#1T0,33.0,0.0,0.0,100.0,,,,,,
df564120-47bf-4ebf-bd04-05c4b5a7b5b1,132/33kV 2WT EAST1_#210-EAST3_#2T0,2,a75eb2ca-f50e-4a2f-954b-49bce41747ee,8ef9ab85-75ff-4669-a339-328b1edf1b28,EAST1_#210,132.0,1.96368,50.4948,100.0,af7d52fb-a69d-46bd-a39e-d9db27676b80,EAST3_#2T0,33.0,0.0,0.0,100.0,,,,,,
af0b255e-6e2f-405d-81cb-f491b610bdcc,33/11kV 2WT EAST3_#3H0-EAST5_3T0,2,a75eb2ca-f50e-4a2f-954b-49bce41747ee,379bb552-ba9f-46fb-8ce2-4985730fb212,EAST3_#3H0,33.0,0.673329,11.2765,100.0,2cb31a47-1d4e-469f-a2f3-46eeb08c943d,EAST5_3T0,11.0,0.0,0.0,100.0,,,,,,
d31148e1-484c-4295-91d1-62108819647e,33/11kV 2WT EAST3_#4H0-EAST5_4T0,2,a75eb2ca-f50e-4a2f-954b-49bce41747ee,1c377131-8483-47b9-85af-46af1d6a249f,EAST3_#4H0,33.0,0.6534,12.1502,100.0,384d30ed-2bb6-4df1-a6bf-9ee4c109545c,EAST5_4T0,11.0,0.0,0.0,100.0,,,,,,
46eed67a-64cf-4937-a45a-f6dfcb765ead,132/33kV 2WT EBBW1_#210-EBBW3_GT2B,2,7a071f9f-424d-4388-976a-c4a892ae1907,a5afcecf-19f8-4217-aefe-e7ba5465dc09,EBBW1_#210,132.0,0.899078,43.1052,100.0,f4f4dd81-c7c8-4a60-9060-7dded1db41e3,EBBW3_GT2B,33.0,0.0,0.0,100.0,,,,,,
0f514827-d7d4-45c1-b59a-60b0225e6a4a,132/11kV 2WT EBBW1_113A-EBBW5_GT1A,2,7a071f9f-424d-4388-976a-c4a892ae1907,5760715c-4921-49c2-80e8-6445608752d7,EBBW1_113A,132.0,4.0807,150.721,100.0,5fbd8888-763b-4895-a432-aebd5103c71f,EBBW5_GT1A,11.0,0.0,0.0,100.0,,,,,,
bd9bfc73-8e96-4523-9fbd-6cba8e706957,132/33kV 2WT EBBW1_113B-EBBW3_GT1B,2,7a071f9f-424d-4388-976a-c4a892ae1907,0c883e25-936c-42c2-b2de-627a55d9b4cb,EBBW1_113B,132.0,0.895594,43.4345,100.0,2350def4-63d2-4d46-baaf-6531e3add1e7,EBBW3_GT1B,33.0,0.0,0.0,100.0,,,,,,
cd0f1b9c-3209-4c8e-a1e4-447a2802481a,132/11kV 2WT EBBW1_313A-EBBW5_GT3A,2,7a071f9f-424d-4388-976a-c4a892ae1907,212ccdd0-062a-4f81-94ca-831bf9e76106,EBBW1_313A,132.0,4.03888,149.444,100.0,df83f949-6e4f-44e4-9b3d-bd1ae0c3d26a,EBBW5_GT3A,11.0,0.0,0.0,100.0,,,,,,
a4491ff7-219d-46b0-878e-5afbb6155e42,33/11kV 2WT ELY_3_1H0-ELY_5_1T0,2,2782acbb-902c-4070-adf9-42da85fb18c2,058b6ec8-40aa-4fff-b2a6-5ea69b13a229,ELY_3_1H0,33.0,0.555826,12.057,100.0,52159bdf-cd5a-41f4-b160-2da595e87e34,ELY_5_1T0,11.0,0.0,0.0,100.0,,,,,,
6cd6e924-27af-4b95-b970-765ac419eb0f,33/11kV 2WT ELY_3_2H0-ELY_5_2T0,2,2782acbb-902c-4070-adf9-42da85fb18c2,9600859f-4b15-4afe-8ea8-e526b7eb6779,ELY_3_2H0,33.0,0.570527,11.9836,100.0,25ba41e6-c602-4ceb-8e69-53b21b80e31d,ELY_5_2T0,11.0,0.0,0.0,100.0,,,,,,
cc6ec297-420b-4fee-9de0-bb96f45a3964,132/11kV 2WT ENER1_#110-ENER5_1T0,2,491d794c-7d67-4945-bb24-4e85311086c4,ab49829f-df7d-4b20-a5c4-7b873d54a792,ENER1_#110,132.0,3.7026,149.794,100.0,d5c0a5b8-63be-4e5d-8be6-c9b4f3907e2d,ENER5_1T0,11.0,0.0,0.0,100.0,,,,,,
5eda8612-7ede-4fd2-94cf-fd363613d11d,132/11kV 2WT ENER1_#210-ENER5_2T0,2,491d794c-7d67-4945-bb24-4e85311086c4,a5f89741-bbeb-4958-8f55-cd2911e693d6,ENER1_#210,132.0,3.62768,149.681,100.0,86a93553-caa2-4c2e-8a7b-6af85deb6d12,ENER5_2T0,11.0,0.0,0.0,100.0,,,,,,
b6f332a0-75a4-49da-a537-900ef6ef80a5,33/11kV 2WT ENER3-ENER5_4T3,2,93bfcb1d-83bb-4931-9f1f-76e69c616844,dcbd8951-aedc-4add-90e5-a947f075f4f6,ENER3,33.0,1.26607,15.7179,100.0,9e514a99-c6f0-434a-9ebb-c5d9b0e8310b,ENER5_4T3,11.0,0.0,0.0,100.0,,,,,,
8223aef8-4720-416b-9e4e-27dae074c276,33/11kV 2WT ENER3_#3H0-ENER5_3T3,2,93bfcb1d-83bb-4931-9f1f-76e69c616844,23a3e43f-dc19-4031-bb81-f898c183acb8,ENER3_#3H0,33.0,1.24701,15.7631,100.0,c59b73cd-4eda-44da-be97-22f7ea42cf3f,ENER5_3T3,11.0,0.0,0.0,100.0,,,,,,
9256df10-f6dd-4366-b56d-8a7b897d5612,33/11kV 2WT FAIR3_1H0-FAIR5_1T0,2,319cc3fc-1b92-4764-8115-f99593f04ef4,8cbaacbe-8ce8-4869-acbc-78e4247780c0,FAIR3_1H0,33.0,0.869458,12.3841,100.0,401caa1c-f049-41aa-8b06-a10e2fd26bcd,FAIR5_1T0,11.0,0.0,0.0,100.0,,,,,,
2dedcada-1538-43df-8514-3dadab67067e,33/11kV 2WT FAIR3_2H0-FAIR5_2T0,2,319cc3fc-1b92-4764-8115-f99593f04ef4,0e0e0208-d6b8-4394-b1ca-9a077ac4627c,FAIR3_2H0,33.0,0.5445,12.1938,100.0,0e882a77-16bc-4f99-bb37-b9036ec622ea,FAIR5_2T0,11.0,0.0,0.0,100.0,,,,,,
35b4bbcd-aa26-48f4-8428-74838ec07a04,33/11kV 2WT FISH3_#1H0-FISH5_1T0,2,8422730c-9b2a-44fd-a7e2-1d6d18f978dc,c2c2217f-4f80-4581-8050-3aab0b7ab30d,FISH3_#1H0,33.0,0.933273,10.89,100.0,688cdc63-0255-4380-9c17-61a365f7580a,FISH5_1T0,11.0,0.0,0.0,100.0,,,,,,
e4068c6c-f752-4285-84f4-6a22244455d3,33/11kV 2WT FISH3_#2H0-FISH5_2T0,2,8422730c-9b2a-44fd-a7e2-1d6d18f978dc,d8746fa6-0d8a-4b10-a427-7f180e749de0,FISH3_#2H0,33.0,0.939807,10.9989,100.0,5f27db3c-3a2c-4222-aae4-ea1737081f88,FISH5_2T0,11.0,0.0,0.0,100.0,,,,,,
b7c1774a-86ab-476a-8f8e-00ac8b5b35f9,33/11kV 2WT GARN3_#1H0-GARN5_1T0,2,9e89df52-a57c-4432-8544-f0fbde45923e,3f1ece5b-45ef-4a2b-9a46-ed5dca029ff3,GARN3_#1H0,33.0,0.519453,10.89,100.0,c5587d4a-ab7a-4aba-9b0b-614575f41746,GARN5_1T0,11.0,0.0,0.0,100.0,,,,,,
98bbed20-c6d7-4f87-b097-2f9b4c4b1385,33/11kV 2WT GARN3_#2H0-GARN5_2T0,2,9e89df52-a57c-4432-8544-f0fbde45923e,9a3f85da-f30c-4b7a-81d1-cef8ad732d89,GARN3_#2H0,33.0,0.668646,12.3057,100.0,99a0feec-1b0c-4886-86d3-1ba397cd4659,GARN5_2T0,11.0,0.0,0.0,100.0,,,,,,
c8b7bfe1-d9aa-4287-82e0-6610728dc811,33/11kV 2WT GASY3_#1H0-GASY5_1T0,2,2735f92b-aebe-4638-8282-2445d8685130,5487411c-6d81-429a-bd3c-2bd05f2d6934,GASY3_#1H0,33.0,0.462389,8.6361,100.0,8f9448ca-ff7f-4b86-8fd9-fb0054e67961,GASY5_1T0,11.0,0.0,0.0,100.0,,,,,,
f380a988-30ce-46da-bd98-9434a814187a,33/11kV 2WT GASY3_#2H0-GASY5_2T0,2,2735f92b-aebe-4638-8282-2445d8685130,c155235c-14ac-46aa-affc-8b8084a1d10c,GASY3_#2H0,33.0,0.464404,8.53602,100.0,d5824a9a-f3c8-4707-ae30-57f1754c8559,GASY5_2T0,11.0,0.0,0.0,100.0,,,,,,
28e663b7-84de-4a4f-95ba-6f542e5bb9a8,33/11kV 2WT GETH31-GETH5_1T0,2,1836a8be-b509-4aa0-bee9-e81b3af71ab3,148b815e-95d4-40a3-ac4f-b38496cf7732,GETH31,33.0,0.5445,11.6632,100.0,1d691aa5-3460-471e-b136-7fa5b0655233,GETH5_1T0,11.0,0.0,0.0,100.0,,,,,,
5cc047a5-1276-4a03-8f5b-ea27752794c2,33/11kV 2WT GETH32-GETH5_2T0,2,1836a8be-b509-4aa0-bee9-e81b3af71ab3,70f37877-d175-4192-9760-f35502c0819d,GETH32,33.0,0.5445,11.6632,100.0,7f56a737-748b-4cac-98e3-915649ddccb3,GETH5_2T0,11.0,0.0,0.0,100.0,,,,,,
25ed6edb-a67d-4070-8606-16475d74e0c6,66/11kV 2WT GLAS6_1H3-GLAS5_1T0,2,1dbda9f7-b4bb-4b5c-acec-dad594e015b6,eb6e3860-e557-453b-ba36-e454043f8042,GLAS6_1H3,66.0,3.22518,43.3823,100.0,1918f71d-f429-46e3-be73-d3aa5a376832,GLAS5_1T0,11.0,0.0,0.0,100.0,,,,,,
abb7b89e-ffb1-4f01-bc92-ae455e3aaeac,66/11kV 2WT GLAS6_2H3-GLAS5_2T0,2,1dbda9f7-b4bb-4b5c-acec-dad594e015b6,7e867daa-2580-4772-b07c-3bd57556e430,GLAS6_2H3,66.0,3.5301,43.7373,100.0,60b2b9f5-353e-4f63-818d-6ace9e5b5158,GLAS5_2T0,11.0,0.0,0.0,100.0,,,,,,
e4e4f05d-0db8-428b-a0e2-e8cc2f0943e7,132/33kV 2WT GOLD1_#110-GOLD3_#1T0,2,c59b2b3d-bf01-44b2-8571-3934af068b20,bf4f005c-40bc-44b8-a1ac-f23639d24d97,GOLD1_#110,132.0,0.785822,43.5478,100.0,2ed2e106-d510-4255-950a-37037ba22955,GOLD3_#1T0,33.0,0.0,0.0,100.0,,,,,,
b71886ab-4f21-4941-b0fb-68d57b5e0da4,132/33kV 2WT GOLD1_#210-GOLD3_#2T0,2,c59b2b3d-bf01-44b2-8571-3934af068b20,9ee2c426-4e16-4fc2-957a-3121bfc2e691,GOLD1_#210,132.0,0.785822,43.5861,100.0,2a894ca9-315e-4de5-a618-b408280e7b58,GOLD3_#2T0,33.0,0.0,0.0,100.0,,,,,,
272cbaad-cda4-4985-b48a-d8a5c53516c2,33/11kV 2WT GOLD3_#3H0-GOLD5_3T0,2,c59b2b3d-bf01-44b2-8571-3934af068b20,88aa26eb-7422-4d0d-8957-4b718e029cd7,GOLD3_#3H0,33.0,1.35134,11.7975,100.0,2a48c629-2775-4407-85f1-b59d61139958,GOLD5_3T0,11.0,0.0,0.0,100.0,,,,,,
7f5020f2-bb82-44db-88d3-b9e2abafd3da,33/11kV 2WT GOLD3_#4H0-GOLD5_4T0,2,c59b2b3d-bf01-44b2-8571-3934af068b20,1ac26c93-153d-4682-80dd-8a86d48892b3,GOLD3_#4H0,33.0,1.34927,11.7612,100.0,fe64a62b-bfa0-416b-b201-c62c3373ee93,GOLD5_4T0,11.0,0.0,0.0,100.0,,,,,,
464dc0ae-4881-41bd-a92a-eadebecec478,132/33kV 2WT GOWE1_113-GOWE3_#1T0,2,368c4eca-8a31-4dad-bb79-68471d864e59,b3df2161-a60e-4db2-b700-6d5cfe725b40,GOWE1_113,132.0,2.15361,47.8097,100.0,3d4fa22f-00f0-4d17-b5fb-745abb6bb542,GOWE3_#1T0,33.0,0.0,0.0,100.0,,,,,,
efbcc357-069e-4591-b1eb-a17894b158df,132/11kV 2WT GRAT1_113-GRAT5_1T0,2,c342a7a5-74ae-4219-ba53-86ddc079c0aa,05a0fa27-f86a-4e4a-8c5e-9412c23f8ee8,GRAT1_113,132.0,3.34541,148.278,100.0,88f676e2-8be8-4bc2-bfbe-253c69879e58,GRAT5_1T0,11.0,0.0,0.0,100.0,,,,,,
f7832217-9073-4976-97df-18c533cf4dd0,132/11kV 2WT GRAT1_213-GRAT5_2T0,2,c342a7a5-74ae-4219-ba53-86ddc079c0aa,7644baec-0c46-4432-99f1-4a086c889bf4,GRAT1_213,132.0,3.34541,148.278,100.0,8e2ebb87-3492-4c9a-9e8d-1933c12217c3,GRAT5_2T0,11.0,0.0,0.0,100.0,,,,,,
45aaf664-a835-491e-affc-c0cb6983e134,33/11kV 2WT GWAU3_#1H0-GWAU5_1T0,2,06525852-0718-491d-b91e-dabc0a6ce643,76773c35-98f4-443a-aa4b-f41a6f57e083,GWAU3_#1H0,33.0,1.29449,15.8466,100.0,a41cfc1f-7f2b-4f61-8310-13f18570198a,GWAU5_1T0,11.0,0.0,0.0,100.0,,,,,,
3369b1c1-dfe3-49d4-9c34-81418df52e43,33/11kV 2WT GWAU3_#2H0-GWAU5_2T0,2,06525852-0718-491d-b91e-dabc0a6ce643,8f463a9b-f239-45b2-b123-9d59f9ef73c7,GWAU3_#2H0,33.0,1.29449,15.8904,100.0,2d43312b-8fcb-4ee6-911d-79ccaa555e4d,GWAU5_2T0,11.0,0.0,0.0,100.0,,,,,,
24e9cd4e-d54e-4322-92b6-4070d1bf87e7,132/33kV 2WT HAVE1_#210-HAVE3_#2T0,2,c9c3dba1-9076-4046-bc95-d50671460074,5ee70e72-7041-44dd-801e-426d5aa631fd,HAVE1_#210,132.0,0.787565,44.0949,100.0,dd71a437-7009-41a3-9697-394974221afd,HAVE3_#2T0,33.0,0.0,0.0,100.0,,,,,,
ddea52c4-9ae7-4c5f-bd38-1dcf974ddc1e,132/33kV 2WT HAVE1_110-HAVE3_#1T0,2,c9c3dba1-9076-4046-bc95-d50671460074,24f437e0-f604-40ec-b340-f87b98c753a4,HAVE1_110,132.0,0.705672,42.3351,100.0,736fbf1c-6647-4e3b-bd8f-c8b4774c58ad,HAVE3_#1T0,33.0,0.0,0.0,100.0,,,,,,
dcc5204d-de9f-468c-9ce9-d7e73973464d,33/11kV 2WT HAVP31-HAVP5_1T0,2,1ecb860c-28b8-499c-8f04-ca06af4791d3,03dca69d-f742-4d96-9560-749093cd50a2,HAVP31,33.0,0.539273,12.094,100.0,5d0e2ff6-6185-46e2-96c6-33d1b9a4c6c4,HAVP5_1T0,11.0,0.0,0.0,100.0,,,,,,
0dbe1a93-f5df-41c0-ad73-17a5dc9fb136,33/11kV 2WT HAVP32-HAVP5_2T0,2,1ecb860c-28b8-499c-8f04-ca06af4791d3,31f07290-6db9-40c7-a8ea-235288843551,HAVP32,33.0,0.531214,12.0944,100.0,3e299b6d-a0d6-474b-8f71-0be6cab03ff5,HAVP5_2T0,11.0,0.0,0.0,100.0,,,,,,
8a26db9e-dc99-4a14-83bc-6a6a342c25c8,33/11kV 2WT HEAT3_#1H0-HEAT5_1T0,2,c141f711-f0e1-4895-86ff-30e0527da595,51b1e0fd-cea0-4b50-a356-106918d185f9,HEAT3_#1H0,33.0,0.612018,12.2545,100.0,82021458-7ad9-41af-84cd-0ad348c81caf,HEAT5_1T0,11.0,0.0,0.0,100.0,,,,,,
38ad6076-42bd-4f0b-8e85-c3088b8ebe8e,33/11kV 2WT HEAT3_#2H0-HEAT5_2T0,2,c141f711-f0e1-4895-86ff-30e0527da595,b369856e-4f33-4cc4-911c-928a004b6225,HEAT3_#2H0,33.0,0.6534,11.6305,100.0,955bd0b5-a287-499d-a5a0-f29cdcb4d998,HEAT5_2T0,11.0,0.0,0.0,100.0,,,,,,
3c059988-26ee-4736-88fe-fd8459b6f051,33/11kV 2WT HEND3_1H3-HEND5_1T0,2,d2e8c444-0a2c-4bdf-9d7a-e227eaa6b49f,fa913ae3-61ce-4c6a-9a4f-10f505cf26e5,HEND3_1H3,33.0,0.75141,11.8592,100.0,42753d0b-0f33-4588-9c8c-d283bf6b8a48,HEND5_1T0,11.5,0.0,0.0,100.0,,,,,,
80d832f7-c8be-4f49-871a-fed0acbcae60,33/11kV 2WT HEND3_2H3-HEND5_2T0,2,d2e8c444-0a2c-4bdf-9d7a-e227eaa6b49f,a810b792-b410-4cc6-9f46-4bc6e951da85,HEND3_2H3,33.0,0.732897,11.5543,100.0,cdfb03e8-38d6-4117-922d-105f2a68a5db,HEND5_2T0,11.5,0.0,0.0,100.0,,,,,,
f3d29f13-4147-40c6-ac53-a9549cdb6167,33/11kV 2WT HHOS31-HHOS5_1T0,2,749556b0-cc61-45d5-98e2-7a9063ff15d3,e5986ac7-2a7b-4c4e-8495-d2cb54382877,HHOS31,33.0,1.03782,12.0356,100.0,92b1c342-2bc5-4d79-b5d7-39d19f70bbc6,HHOS5_1T0,11.0,0.0,0.0,100.0,,,,,,
7ac173a6-9908-48a7-9e59-7e5f9f42317c,33/11kV 2WT HHOS32-HHOS5_2T0,2,749556b0-cc61-45d5-98e2-7a9063ff15d3,335a85d2-f873-4960-838f-100bde379a09,HHOS32,33.0,0.840708,12.1097,100.0,92c7735d-d709-4c5d-9ae1-3cb3b31ce1a7,HHOS5_2T0,11.0,0.0,0.0,100.0,,,,,,
9a7946b6-6ae0-47c3-86ce-ba910707efb3,33/11kV 2WT HIGH3_#1H0-HIGH5_1T0,2,7060592a-098f-455a-b1d1-1b2565e0932d,bf433a45-49ea-4011-a675-857225e0ad24,HIGH3_#1H0,33.0,0.508563,11.746,100.0,26e07358-ef91-49dd-8b80-75bcdfb582fb,HIGH5_1T0,11.0,0.0,0.0,100.0,,,,,,
1b801dfa-c053-4a33-b3ca-2a0a3fdf2c2a,33/11kV 2WT HIGH3_#2H0-HIGH5_2T0,2,7060592a-098f-455a-b1d1-1b2565e0932d,e50bec0d-774e-4375-a958-e8b425eb707d,HIGH3_#2H0,33.0,0.518364,12.3765,100.0,df035e07-247c-4480-b781-7adc7e4b67c1,HIGH5_2T0,11.0,0.0,0.0,100.0,,,,,,
19eb9e81-2690-4591-8db9-734330bd1362,132/33kV 2WT HIRW1_#110-HIRW3_#1T0,2,7ef60510-d518-453b-a2e8-632868e32d94,248ec3cb-e458-46cc-a4b7-ef022911d154,HIRW1_#110,132.0,0.888624,43.3579,100.0,90bd2a61-267e-446c-bd49-e1cb21f6bcbc,HIRW3_#1T0,33.0,0.0,0.0,100.0,,,,,,
5d28af47-7639-4336-8be4-1728dd8bd3b0,132/33kV 2WT HIRW1_#210-HIRW3_#2T0,2,7ef60510-d518-453b-a2e8-632868e32d94,5fe60ae1-0f38-49bc-bc9d-968a0cd92e85,HIRW1_#210,132.0,0.892109,43.1627,100.0,b6d2bd53-7c98-487d-885b-d6fc5924d023,HIRW3_#2T0,33.0,0.0,0.0,100.0,,,,,,
65e14760-f03f-428d-9d68-8250bcf61e51,33/11kV 2WT HIRW3_#3H0-HIRW5_3T0,2,7ef60510-d518-453b-a2e8-632868e32d94,9e723186-99bb-4091-8139-64e796c6ad1c,HIRW3_#3H0,33.0,0.639243,11.3801,100.0,f0f90344-8072-4a66-8146-8950a1158d4d,HIRW5_3T0,11.0,0.0,0.0,100.0,,,,,,
eb527adf-4a09-4c0b-9adc-fedfba93ea86,33/11kV 2WT HIRW3_#4H0-HIRW5_4T0,2,7ef60510-d518-453b-a2e8-632868e32d94,54a340e6-6101-4690-8b29-5562739a1847,HIRW3_#4H0,33.0,0.639243,11.2385,100.0,ebf5c997-1749-4cd5-b14c-60a804ef6b33,HIRW5_4T0,11.0,0.0,0.0,100.0,,,,,,
8743dbce-ec90-49a4-b743-c083c7f194bb,33/11kV 2WT IRON3_1H3-IRON5_1T0,2,bfe01881-f14a-4f56-b1b0-b429322a4c78,bb1a11b3-7bc3-4907-be36-a698eafc2986,IRON3_1H3,33.0,0.840708,12.3413,100.0,023dde4d-4974-4313-90ce-77382442fac3,IRON5_1T0,11.0,0.0,0.0,100.0,,,,,,
