mrid,name,n_windings,container,end1_node,end1_name,end1_kv,end1_r,end1_x,end1_rated_s,end2_node,end2_name,end2_kv,end2_r,end2_x,end2_rated_s,end3_node,end3_name,end3_kv,end3_r,end3_x,end3_rated_s
bae89307-de31-48d1-955f-56b70f8ffba5,33/11kV 2WT PEND3_#2H0-PEND5_2T0,2,b846a4d4-f1ee-4999-bad7-7b5be75d80e4,970a1e1a-3a10-4530-914b-ebb92d310a9b,PEND3_#2H0,33.0,1.17612,15.8994,100.0,3f22d679-1031-4838-8567-8cbe041e4fbe,PEND5_2T0,11.0,0.0,0.0,100.0,,,,,,
78da625c-2155-4d5f-b6c2-68a75c0b0940,33/11kV 2WT PONA3_#1H0-PONA5_1T0,2,ad72df52-439a-4419-9017-797b57b3ac8c,4f6a9b23-89f4-494f-8bcc-534fdb30e68e,PONA3_#1H0,33.0,1.23101,15.7555,100.0,8e3d5353-f01e-4124-8f26-d544a89da79b,PONA5_1T0,11.0,0.0,0.0,100.0,,,,,,
943cf557-fb19-4fbc-b236-b43efb978279,33/11kV 2WT PONA3_#2H0-PONA5_2T0,2,ad72df52-439a-4419-9017-797b57b3ac8c,e233dfbb-e885-4e14-acef-eebd7d03d696,PONA3_#2H0,33.0,1.23721,15.6852,100.0,9a030491-63c2-4e80-bae1-eef3a763a019,PONA5_2T0,11.0,0.0,0.0,100.0,,,,,,
b50e1e89-0e67-455e-ac96-5bc91ec3aa6b,33/11kV 2WT POND3_#1H0-POND5_1T0,2,a3afca26-371a-4ba6-939c-066141485747,9132381b-8e10-4176-9747-030b1326d8c1,POND3_#1H0,33.0,0.551143,12.2661,100.0,354ccb55-5da4-4be8-b026-49b08a2508f7,POND5_1T0,11.0,0.0,0.0,100.0,,,,,,
02746124-ec51-41f2-ae75-fcadd3cc0de4,33/11kV 2WT POND3_#2H0-POND5_2T0,2,a3afca26-371a-4ba6-939c-066141485747,461a9d00-cd20-4c9f-9421-0fe321796779,POND3_#2H0,33.0,0.551252,12.2479,100.0,d83f20bf-a27d-467e-8f55-93b1a1f444ee,POND5_2T0,11.0,0.0,0.0,100.0,,,,,,
c0910347-7db3-469f-a00a-9cb158978931,33/11kV 2WT PONY3_#1H0-PONY5_1T0,2,c7c55f64-26d0-4072-a656-6a729ab3b1d2,4e1076db-fa3f-42dc-b73d-10fb0118c211,PONY3_#1H0,33.0,1.28099,15.6729,100.0,f421aa24-8c28-40f8-aa54-cf5cac197224,PONY5_1T0,11.0,0.0,0.0,100.0,,,,,,
b618f867-ab2e-4553-a0d7-9511dd73a62a,33/11kV 2WT PONY3_#2H0-PONY5_2T0,2,c7c55f64-26d0-4072-a656-6a729ab3b1d2,2b737d80-f5aa-4a04-b6f3-2130a7225892,PONY3_#2H0,33.0,1.46688,15.4028,100.0,e872fbcf-8c24-4bff-8c06-190e80aa7197,PONY5_2T0,11.0,0.0,0.0,100.0,,,,,,
3f41b0dd-5043-4c55-8a0e-9f57f70c8ad3,33/11kV 2WT RAVE31-RAVE5_1T0,2,fd1d80fa-309c-4707-ae6a-d7db4c1ccd8e,fd073290-4bf6-4080-a173-5463022b8818,RAVE31,33.0,0.643599,12.2796,100.0,9cdafb84-11f3-4945-b51f-0224c613dfea,RAVE5_1T0,11.0,0.0,0.0,100.0,,,,,,
460ae3f0-ece0-44cc-b368-77ffdf8da776,33/11kV 2WT RAVE32-RAVE5_2T0,2,fd1d80fa-309c-4707-ae6a-d7db4c1ccd8e,9d5e9362-de6e-4ec4-b285-2ff3ee4a0acc,RAVE32,33.0,0.67518,10.5851,100.0,9b495fea-3a43-4930-89bb-9db9ecd905a9,RAVE5_2T0,11.0,0.0,0.0,100.0,,,,,,
b4eff406-1b10-4d8e-b9bf-6e6002592699,132/33kV 2WT RHOS1_#110-RHOS3_#1T0,2,c613dddc-7d93-4acb-9d38-d772b09a865c,0b7dd859-1c6d-468e-9add-d6148f2bbfeb,RHOS1_#110,132.0,2.77042,49.7943,100.0,7acac3ed-ae32-422a-a612-3d65b6a7fe26,RHOS3_#1T0,33.0,0.0,0.0,100.0,,,,,,
ef3422dc-7825-4c86-be4a-af4fee619008,33/11kV 2WT RHOS3_#3H0-RHOS5_3T0,2,c613dddc-7d93-4acb-9d38-d772b09a865c,22aa1e2f-dedc-4e97-ac06-8f2a519a0658,RHOS3_#3H0,33.0,0.834174,11.9932,100.0,55ee4752-f9b6-4ff4-acf5-3f76964aa62b,RHOS5_3T0,11.0,0.0,0.0,100.0,,,,,,
9fa56c47-5682-4f2e-9886-a058cc498066,33/11kV 2WT RHOS3_#4H0-RHOS5_4T0,2,c613dddc-7d93-4acb-9d38-d772b09a865c,f512159a-e3ec-4e79-890e-bff96efd1582,RHOS3_#4H0,33.0,0.842886,12.0661,100.0,95fd8c75-be7e-46b0-8b3f-a18dae9bed72,RHOS5_4T0,11.0,0.0,0.0,100.0,,,,,,
a980d33a-e9a5-486d-acb8-666327b88de9,33/11kV 2WT STCL3_#1H0-STCL5_1T0,2,3bf8e744-57c0-4d78-b42c-a1093c6ca7d7,bf852fe7-47a1-44d7-b0ee-e5c0455f81b2,STCL3_#1H0,33.0,1.08192,12.3091,100.0,43466aa0-b473-40a1-a4b1-1d45fb0a6309,STCL5_1T0,11.0,0.0,0.0,100.0,,,,,,
d7b0e042-653c-48ad-87cd-51e872254fa8,33/11kV 2WT STCL3_#2H0-STCL5_2T0,2,3bf8e744-57c0-4d78-b42c-a1093c6ca7d7,24814ac1-b5ef-49b4-80bc-b523a60239b9,STCL3_#2H0,33.0,1.08138,12.433,100.0,49a6479c-762b-4be4-8bd8-4db6de406db5,STCL5_2T0,11.0,0.0,0.0,100.0,,,,,,
ca029809-763d-4910-becf-905a0ce56784,33/11kV 2WT STRA31-STRA5_1T0,2,ec840e9c-d60d-4c05-b1c2-c62ac35d21de,a454398c-e949-4185-918e-736b09f6392f,STRA31,33.0,0.46827,10.4544,100.0,1cbb78e9-8efc-4a8c-bdb1-2799ea130a60,STRA5_1T0,11.0,0.0,0.0,100.0,,,,,,
d94dc0f0-e71c-41fe-ac90-6367828db09e,33/11kV 2WT STRA32-STRA5_2T0,2,ec840e9c-d60d-4c05-b1c2-c62ac35d21de,bf67ca76-d558-487a-a9d0-7b32938432df,STRA32,33.0,0.46827,10.4653,100.0,ee8c6aee-14ae-41e7-95ed-006ab387f463,STRA5_2T0,11.0,0.0,0.0,100.0,,,,,,
fb878042-ecf3-4c8f-b1a4-40a089c9334a,132/33kV 2WT SWAN1_#110-SWAN3_#1T0,2,493e416d-b57e-45b5-beb7-5fe15f6d1242,53837905-73c4-4c2e-aaa2-a7791ee6610d,SWAN1_#110,132.0,0.61681,42.4902,100.0,40ecb771-1544-44c2-a97e-6c13b9bbfe0b,SWAN3_#1T0,33.0,0.0,0.0,100.0,,,,,,
f1afeabc-be42-47d4-a229-a3b65ece0d6b,132/33kV 2WT SWAN1_#210-SWAN3_#2T0,2,493e416d-b57e-45b5-beb7-5fe15f6d1242,39325f04-1760-4211-a13a-b3de03560bb2,SWAN1_#210,132.0,0.702187,42.3543,100.0,f5375b91-d2fe-4d83-be47-7cf39678be67,SWAN3_#2T0,33.0,0.0,0.0,100.0,,,,,,
771c9552-b818-4f88-881d-1c482052e3b8,132/33kV 2WT SWAN1_#310-SWAN3_#3T0,2,493e416d-b57e-45b5-beb7-5fe15f6d1242,f462c6a0-acc0-42b9-8f1a-72b7288fe509,SWAN1_#310,132.0,0.60984,42.5302,100.0,23adc2fe-16a2-437c-91e3-232c932d4a9f,SWAN3_#3T0,33.0,0.0,0.0,100.0,,,,,,
9467d2ef-5010-4bee-bbb4-ab4ec5dd45a9,33/11kV 2WT SWAT31-SWAT5_1T0,2,5ca028d3-18bb-47fd-ba58-b0938f9dd650,a0d908a1-aaae-431e-af58-153677061097,SWAT31,33.0,0.654162,12.2698,100.0,60f47389-fb6c-452f-bd35-4f9cd88ec4a4,SWAT5_1T0,11.0,0.0,0.0,100.0,,,,,,
b8c07fd4-d908-42b3-82a0-8b266e0f2bbc,33/11kV 2WT SWAT32-SWAT5_2T0,2,5ca028d3-18bb-47fd-ba58-b0938f9dd650,6aab4f47-a013-46e1-bead-76c1f745141b,SWAT32,33.0,0.531541,12.1217,100.0,57e2729b-2dd1-41d8-b865-b4579cfd38ea,SWAT5_2T0,11.0,0.0,0.0,100.0,,,,,,
9ae4eeef-99d8-4d76-867f-678b11446870,132/33kV 2WT SWAW1_113-SWAW3_#1T0,2,bfca696f-205e-4ae7-83a8-3e5c6eaef49f,7ef444ad-cfce-4412-89fb-ef3dd88a0dd0,SWAW1_113,132.0,1.28938,42.985,100.0,d977e381-ad8e-401c-9692-9e5f0d7dca87,SWAW3_#1T0,33.0,0.0,0.0,100.0,,,,,,
b1d52d71-f83b-49f8-832d-d4ccd6872184,132/33kV 2WT SWAW1_213-SWAW3_#2T0,2,bfca696f-205e-4ae7-83a8-3e5c6eaef49f,ae0be67e-9c51-4910-88f2-f8d4460c587a,SWAW1_213,132.0,1.27195,43.1767,100.0,11026443-971f-4a9f-b451-05a6e7063ab9,SWAW3_#2T0,33.0,0.0,0.0,100.0,,,,,,
a6ceeafb-7cce-4376-8c09-ab08ae8676de,33/11kV 2WT SWNL31-SWNL5_1T0,2,f089a64c-7d94-4894-be41-5b410d43c510,3880645b-bc80-42ab-97de-6f83c44facc1,SWNL31,33.0,1.0645,12.2377,100.0,76f0a1dd-ff88-4499-8bf6-79e591ee68b1,SWNL5_1T0,11.0,0.0,0.0,100.0,,,,,,
53d74d9a-f5ce-4339-b3c7-f30b96bedf4c,33/11kV 2WT SWNL32-SWNL5_2T0,2,f089a64c-7d94-4894-be41-5b410d43c510,57d4c0e8-e8d3-4ed7-9e86-3a50e92f741a,SWNL32,33.0,1.06951,12.2008,100.0,765b433d-f039-4e29-9ad0-2799b65faad7,SWNL5_2T0,11.0,0.0,0.0,100.0,,,,,,
11ab0a11-e861-4eef-9c92-026b86128f63,33/11kV 2WT SWWF31-SWWF5_1T0,2,8d652735-4a34-4c06-98b1-46b17796854e,4713c7f3-aad9-4d43-a712-15fbe83f92b7,SWWF31,33.0,0.30688,8.64666,100.0,bf906a5c-356d-4889-8652-3e55bd57949f,SWWF5_1T0,11.0,0.0,0.0,100.0,,,,,,
0bb44680-ee4d-4cb1-a6f4-9eb5fbef6f01,33/11kV 2WT SWWF32-SWWF5_2T0,2,8d652735-4a34-4c06-98b1-46b17796854e,6470d46f-f729-4e06-b6bf-59c313cb047a,SWWF32,33.0,0.307534,8.68478,100.0,4fe07416-e720-49be-a0b3-18dcd5dbbf41,SWWF5_2T0,11.0,0.0,0.0,100.0,,,,,,
3ab76481-a02b-4e73-a30e-0c6e5ee949d3,132/33kV 2WT TIRJ1_#110-TIRJ3_#1T0,2,f8742e63-e644-4274-88f7-5c42979c8351,e1608a0f-ee7a-4e6b-967a-351a5598cfc5,TIRJ1_#110,132.0,1.01059,39.8835,100.0,2d48ce5a-1e92-405c-9bad-918ca5081032,TIRJ3_#1T0,33.0,0.0,0.0,100.0,,,,,,
b74cde7f-3dc9-4fdf-8ce7-97a115eb65c8,132/33kV 2WT TIRJ1_#210-TIRJ3_#2T0,2,f8742e63-e644-4274-88f7-5c42979c8351,073e0742-ccfe-4186-b24a-86ec5d5a7dc1,TIRJ1_#210,132.0,1.13256,42.2009,100.0,9c531ce5-be90-4c0d-9313-ed2bea3d02a2,TIRJ3_#2T0,33.0,0.0,0.0,100.0,,,,,,
2f922bc9-b24f-473c-9c8e-06ce430d0780,33/6.6kV 2WT TIRJ33-TIRJ7_3T0,2,f8742e63-e644-4274-88f7-5c42979c8351,f7303d06-57a7-4f5c-b3ba-31c757a8935e,TIRJ33,33.0,0.860963,12.7923,100.0,5483e9e5-a5f0-4cd1-832f-1a1163c7812d,TIRJ7_3T0,6.6,0.0,0.0,100.0,,,,,,
0201acb5-2651-41c9-ae07-14613491da4c,33/6.6kV 2WT TIRJ34-TIRJ7_4T0,2,f8742e63-e644-4274-88f7-5c42979c8351,9e275efa-6db7-4c85-b2de-4f2125dcb568,TIRJ34,33.0,0.84844,12.764,100.0,1f0a642e-a628-4a5b-8733-618a0cfc2e05,TIRJ7_4T0,6.6,0.0,0.0,100.0,,,,,,
115cc2c6-f169-4654-ad85-9db860d4889f,33/11kV 2WT TRAV3_#3H0-TRAV5_3T0,2,165b59d3-53c4-453f-87eb-4581181463f2,aa22273f-f5df-454e-90b7-f0df22d0850a,TRAV3_#3H0,33.0,1.84771,12.2694,100.0,3942d5aa-3977-4d35-8e62-17ebdba1bce0,TRAV5_3T0,11.0,0.0,0.0,100.0,,,,,,
63f633d0-10ac-4832-939a-0e82484441b3,33/11kV 2WT TRAV3_#4H0-TRAV5_4T0,2,165b59d3-53c4-453f-87eb-4581181463f2,3064b5bd-bd99-4ecb-9556-cf4d362d346a,TRAV3_#4H0,33.0,1.84771,12.2694,100.0,d1560ae4-9525-4fe5-8cc1-2958eb42aba1,TRAV5_4T0,11.0,0.0,0.0,100.0,,,,,,
42e37f5e-ebb5-4a26-9b77-5f7ab4ea7853,33/11kV 2WT TREG3_#1H0-TREG5_1T0,2,7d50b23f-d08a-4760-9436-60091d914025,3f03ae99-f820-4913-8bf8-ad432d91fb52,TREG3_#1H0,33.0,0.49005,14.519,100.0,d96c543b-609a-416c-86a8-d205e1edbfcd,TREG5_1T0,11.0,0.0,0.0,100.0,,,,,,
cda8fd7d-866b-4ac2-b415-b2b3ed20cf4a,33/11kV 2WT TREG3_#2H0-TREG5_2T0,2,7d50b23f-d08a-4760-9436-60091d914025,590b2cc4-9dbb-4d67-9d01-c85105f5a1f9,TREG3_#2H0,33.0,0.49005,14.6933,100.0,13dcf757-8fa6-44b2-9301-9c812fd8229c,TREG5_2T0,11.0,0.0,0.0,100.0,,,,,,
35752c71-7a4c-44d6-a1b0-9f9288945ede,33/11kV 2WT TREV3_#1H0-TREV5_1T0,2,92273d50-bbd5-456c-ad66-e74b4e824a0a,5eeec677-2a59-42e5-805b-f0b74c4469c7,TREV3_#1H0,33.0,0.306009,11.184,100.0,1a613191-762e-47c1-946a-62b35eea070a,TREV5_1T0,11.0,0.0,0.0,100.0,,,,,,
49e2f897-228c-452b-af0b-56b1ae2d14e4,33/11kV 2WT TREV3_#2H0-TREV5_2T0,2,92273d50-bbd5-456c-ad66-e74b4e824a0a,16cf6d81-4fa4-4d08-acb5-11477615d5d5,TREV3_#2H0,33.0,0.51183,10.89,100.0,8fc03551-8046-4d90-b951-4b4694fec1e5,TREV5_2T0,11.0,0.0,0.0,100.0,,,,,,
ecd55a2d-ab6e-475e-9201-697a646f8364,132/33kV 2WT TROS1_#110-TROS3_#1T0,2,0bdd5b60-7537-46ea-945c-5870077cfc92,5a6409f6-ae80-4c26-8d6c-53425d1935f3,TROS1_#110,132.0,1.20226,34.151,100.0,6ea400c0-605a-48d6-a6a9-80e74a0f21a5,TROS3_#1T0,33.0,0.0,0.0,100.0,,,,,,
ede44664-5f29-406d-a9fd-c64d5969ba06,132/33kV 2WT TROS1_#210-TROS3_#2T0,2,0bdd5b60-7537-46ea-945c-5870077cfc92,cafd40f5-75bf-4e33-9005-a25a6734c981,TROS1_#210,132.0,1.2371,33.7851,100.0,c65760ac-5f3c-41be-b85b-e25c0b3b5bf8,TROS3_#2T0,33.0,0.0,0.0,100.0,,,,,,
160f8cf8-026e-4dc7-8222-1783ec6926ae,33/11kV 2WT TSKT3_1H3-SKET5_1T0,2,c9923d45-4a89-4614-a3ff-9edb615e63cb,53134f8c-7282-44c0-923b-e273e86c139f,TSKT3_1H3,33.0,0.774279,11.5543,100.0,4cf6db7c-2eb8-4ee1-bc0a-bc63ca329300,SKET5_1T0,11.5,0.0,0.0,100.0,,,,,,
edabeddb-dab9-4deb-8a8e-33d08b231312,33/11kV 2WT TSKT3_2H3-SKET5_2T0,2,c9923d45-4a89-4614-a3ff-9edb615e63cb,728c0543-87fa-4f4d-8e3f-d8c3657952f1,TSKT3_2H3,33.0,0.776457,11.5325,100.0,926cea70-0fc9-4288-9901-d208e5d07908,SKET5_2T0,11.5,0.0,0.0,100.0,,,,,,
b086869a-736b-4b18-8042-fc4db7400caa,33/11kV 2WT TUMB3_1H4-TUMB5_1T0,2,6315cf06-7a91-4a21-83f6-356debf2bfb1,a0700c1d-911b-4132-aa11-af95c54d5206,TUMB3_1H4,33.0,1.14345,12.1576,100.0,6f2d3f2e-710d-43ac-b105-0b1c01e5f9a9,TUMB5_1T0,11.0,0.0,0.0,100.0,,,,,,
b63bb1cf-9128-4945-b648-0ca7fb2ad896,33/11kV 2WT TUMB3_2H4-TUMB5_2T0,2,6315cf06-7a91-4a21-83f6-356debf2bfb1,c89d7122-591d-493a-a70a-7e4f51cedef6,TUMB3_2H4,33.0,1.14127,12.0411,100.0,91d25ceb-6b5c-4993-aaf0-7292284ff29b,TUMB5_2T0,11.0,0.0,0.0,100.0,,,,,,
37cafbdb-1bfe-4530-b991-ccedc8735620,33/11kV 2WT UPBK31-UPBK5_1T0,2,002da0da-94f0-4a92-bfe3-f4f30dc38d8b,17483848-e8f5-4f78-9a21-75c0b4d31654,UPBK31,33.0,0.53361,12.1217,100.0,b7bf63e6-8755-4b38-bca1-fe115f2eca63,UPBK5_1T0,11.0,0.0,0.0,100.0,,,,,,
bbc7cb22-8eaf-4d53-9c8b-725dc4fca5bf,33/11kV 2WT UPBK32-UPBK5_2T0,2,002da0da-94f0-4a92-bfe3-f4f30dc38d8b,88478255-a542-43ab-8813-ea0d21784565,UPBK32,33.0,0.5445,11.7612,100.0,485e7f5d-f2f4-44f2-a836-04a2107e0aab,UPBK5_2T0,11.0,0.0,0.0,100.0,,,,,,
bef22958-d69e-4f8d-b27e-4e1c254af2c4,33/11kV 2WT UPLA3_1H4-UPLA5_1T0,2,7743dc22-b572-4551-bd71-d62055b077a2,173aa4c2-483c-45f6-bbd9-694c3d8b6ffb,UPLA3_1H4,33.0,0.459558,7.22007,100.0,e75adbe5-6629-4740-8cc6-73e4d5e7cb64,UPLA5_1T0,11.5,0.0,0.0,100.0,,,,,,
99d5a18f-c771-4a28-a479-bcf6c98e551c,33/11kV 2WT UPLA3_2H4-UPLA5_2T0,2,7743dc22-b572-4551-bd71-d62055b077a2,8fbe7bcd-5869-498b-bdf5-1dd3ca04d82d,UPLA3_2H4,33.0,0.448668,7.37253,100.0,9d16d487-b378-4504-bde2-f6d09febdee9,UPLA5_2T0,11.5,0.0,0.0,100.0,,,,,,
eb4e3618-c184-49d5-831c-b4ff3afe5ee6,33/11kV 2WT VICR31-VICR5_1T0,2,74e1c6c3-a065-4d79-b16c-7efaed890f89,debb3cce-2523-40f0-862b-d192575f3ba6,VICR31,33.0,0.538402,12.1031,100.0,bc2bcca8-d6fc-4671-904b-29dcb917f556,VICR5_1T0,11.0,0.0,0.0,100.0,,,,,,
d123a29b-9cd0-49d4-bf0b-40138eae85b5,33/11kV 2WT VICR32-VICR5_2T0,2,74e1c6c3-a065-4d79-b16c-7efaed890f89,b7524d67-1317-468e-84fb-2ce90df0cd57,VICR32,33.0,0.538402,12.0941,100.0,a50f94ff-c190-4ad9-aa6f-e9f13005f502,VICR5_2T0,11.0,0.0,0.0,100.0,,,,,,
67f6a058-559d-45dc-8d34-66cb94101f30,33/11kV 2WT WERN31-WERN5_1T0,2,b2316fa4-9a8c-44f7-848d-7c618f290e90,7af2b6d8-b98d-4bef-853b-b80d770b286a,WERN31,33.0,1.19463,12.0607,100.0,6d14edcc-21fb-4c54-b825-8761635a015d,WERN5_1T0,11.0,0.0,0.0,100.0,,,,,,
a1fff24d-47f1-4f94-a16d-0e4dec930ca3,33/11kV 2WT WERN32-WERN5_2T0,2,b2316fa4-9a8c-44f7-848d-7c618f290e90,872df5b3-9597-4520-bf23-11220be57f7e,WERN32,33.0,1.20117,12.1968,100.0,87821f43-1500-4596-8bbf-6a115bfb798e,WERN5_2T0,11.0,0.0,0.0,100.0,,,,,,
629dedd8-ac33-4310-8f1d-8a9abeed1014,33/11kV 2WT WESF3_#1H0-WESF5_1T0,2,68733965-7a72-467b-8933-871bcd414b44,dfd39d9e-03da-4122-90ff-45f38ed8cc8f,WESF3_#1H0,33.0,0.474259,8.60855,100.0,450b6384-86ae-4ec9-ab79-4082421bf0e8,WESF5_1T0,11.0,0.0,0.0,100.0,,,,,,
e54aee22-46e4-4a71-b1c0-969c7113de8e,33/11kV 2WT WESF3_#2H0-WESF5_2T0,2,68733965-7a72-467b-8933-871bcd414b44,49ecb1e5-39c6-4aad-bad1-81434e0391d4,WESF3_#2H0,33.0,0.475349,8.59003,100.0,fe8787ae-24f6-40ab-a641-a8a1b03cc9ab,WESF5_2T0,11.0,0.0,0.0,100.0,,,,,,
f7d1adab-429a-4684-a3c8-59b23fb2a661,33/11kV 2WT WESX3_1H3-WESX5_1T0,2,9809545b-2455-42c7-ac91-c8b7ba31b644,a3227edd-56a2-425a-99ce-6ed5570237cb,WESX3_1H3,33.0,0.962676,11.6414,100.0,7713accd-0763-4ed7-9262-9888ab2b853f,WESX5_1T0,11.0,0.0,0.0,100.0,,,,,,
52100770-cd04-41e9-95a2-70c5e2e68309,33/11kV 2WT WESX3_2H3-WESX5_2T0,2,9809545b-2455-42c7-ac91-c8b7ba31b644,60bb2adc-d990-4960-afe6-ad6c76678d19,WESX3_2H3,33.0,0.950697,11.685,100.0,e19d4d72-cf81-4f2f-9e4f-95d019691b53,WESX5_2T0,11.0,0.0,0.0,100.0,,,,,,
aa63ba4c-c179-4528-bec8-8afb3df0f73d,33/11kV 2WT WHIT3_#1H0-WHIT5_1T0,2,12d03db8-6439-4389-a2fe-52760fe0f4b4,854357a5-ab78-415f-9570-03e67c8c931b,WHIT3_#1H0,33.0,1.22883,15.5634,100.0,73f55b33-3bc5-4e11-a85b-11bba45ec960,WHIT5_1T0,11.0,0.0,0.0,100.0,,,,,,
c0227746-35a4-40d8-927a-fad642e747b1,33/11kV 2WT WHIT3_#2H0-WHIT5_2T0,2,12d03db8-6439-4389-a2fe-52760fe0f4b4,447f92bd-0763-43ae-bfc3-5441681ec84e,WHIT3_#2H0,33.0,1.2444,15.8943,100.0,86a1c2af-15b6-4c84-8ee9-cd91f9fe5e6a,WHIT5_2T0,11.0,0.0,0.0,100.0,,,,,,
49f6e580-a5d0-4e36-ba27-2ddcf3d1d2eb,33/11kV 2WT YNST3-YNST5_1T0,2,72bd93df-41a4-4633-bac7-008184f91ccc,b9f4bc32-a024-45ec-90cb-8cf8dfcbc9ef,YNST3,33.0,0.564102,12.1108,100.0,d12855d7-6f15-440d-92f2-5c32c08de2ca,YNST5_1T0,11.0,0.0,0.0,100.0,,,,,,
3cd0d52e-3896-4379-8c5f-44a176ade2cc,33/11kV 2WT YNYS3_#1H0-YNYS5_1T0,2,758c647f-13cb-4ee3-954c-759b982ef781,70c861fe-db41-4e0c-9142-7a7c70443d6e,YNYS3_#1H0,33.0,0.854974,12.2541,100.0,1a116a27-a992-4a3b-b70d-c1577977387e,YNYS5_1T0,11.0,0.0,0.0,100.0,,,,,,
63fc3aa5-e74d-4157-b5cb-334c575a6fde,33/11kV 2WT YNYS3_#2H0-YNYS5_2T0,2,758c647f-13cb-4ee3-954c-759b982ef781,50de08c0-7a7f-45f4-a3b0-898a8c2fffe3,YNYS3_#2H0,33.0,0.862597,12.0789,100.0,9486c3ac-0ee9-4be4-b012-ad28089c98da,YNYS5_2T0,11.0,0.0,0.0,100.0,,,,,,
8fc31f03-f5a3-4a90-8566-9f10ec10bcd1,33/33kV 2WT YSTF3_#3L5-YSTF3_#4L5,2,c6d7567b-00d1-4c00-beb7-2e5e56cc792a,e93a405a-e465-473a-9fe3-e3e4b1df10b3,YSTF3_#3L5,33.0,0.261904,1.65778,100.0,7684d83d-22de-46ea-b3f7-b1dbfcbe6555,YSTF3_#4L5,33.0,0.0,0.0,100.0,,,,,,
68388669-6864-4a40-80b6-d069f177e602,132/33kV 2WT YSTR1_#110-TRAV31,2,165b59d3-53c4-453f-87eb-4581181463f2,2afce40d-56dd-41cc-93ee-aef936dc9079,YSTR1_#110,132.0,2.21633,50.6359,100.0,41c6b8f9-6770-4ae0-a2b2-7340f4986220,TRAV31,33.0,0.0,0.0,100.0,,,,,,
370df7e3-834c-4703-bc4f-cfc7319fc4b2,132/33kV 2WT YSTR1_#210-TRAV32,2,165b59d3-53c4-453f-87eb-4581181463f2,b9c87bb8-1a94-42b8-811d-964e62a13820,YSTR1_#210,132.0,2.178,48.3516,100.0,0c997bfc-9324-445f-abb0-807f432b199f,TRAV32,33.0,0.0,0.0,100.0,,,,,,
